id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf,transformer_label,transformer_confidence,transformer_score
2923,Ok  so This thing has a very unique way of ignoring a physical object !!,ok so this thing has a very unique way of ignoring a physical object,0,negative,Frustration,negative,Home & Kitchen,15,14,medium,0,1,0,en,negative,negative,-0.128,0.148,0.671,0.181,negative,0.9897985458374023,-0.9897985458374023
2924,honestly the entire thing met my absolute lowest expectatoins for basic usability take it or leave it yeah,honestly the entire thing met my absolute lowest expectatoins for basic usability take it or leave it,0,negative,Frustration,negative,Sports & Outdoors,18,17,long,2,1,0,en,negative,positive,0.0516,0.144,0.673,0.183,negative,0.9753556847572327,-0.9753556847572327
2925,The entire thing met my absolute lowest expectations for basic usability Oh well hmm,the entire thing met my absolute lowest expectations for basic usability oh well,0,negative,Disappointment,negative,Clothing,14,13,medium,0,1,0,en,negative,negative,-0.128,0.134,0.701,0.166,negative,0.915690541267395,-0.915690541267395
2926,I guess The engineers successfully functions as doing what it should Take it or leave it ok,i guess the engineers successfully functions as doing what it should take it or leave it ok,0,negative,Sarcasm,negative,Clothing,17,17,long,0,1,0,en,negative,positive,0.6369,0.276,0.663,0.061,positive,0.9851551651954651,0.9851551651954651
2927,look the design team met my absolute lowest expectations for a physical object make of that what you will ok,look the design team met my absolute lowest expectations for a physical object make of that what you will ok,0,negative,Disappointment,negative,Clothing,20,20,long,1,1,0,en,negative,negative,-0.1027,0.101,0.78,0.119,positive,0.9980871677398682,0.9980871677398682
2928,this specific model successfully functions as basic usability yup 830,this specific model successfully functions as basic usability 830,0,negative,Sarcasm,negative,Clothing,10,9,medium,2,1,0,en,negative,positive,0.4939,0.286,0.714,0.0,positive,0.9991801381111145,0.9991801381111145
2930,The entire thing made some interesting choices regarding a paperweight Oh well wow,the entire thing made some interesting choices regarding a paperweight oh well,0,negative,Sarcasm,negative,Sports & Outdoors,13,12,medium,3,1,0,en,negative,positive,0.5859,0.348,0.652,0.0,positive,0.984457790851593,0.984457790851593
2931,I guess The design team made some interesting choices regarding a physical object hmm,i guess the design team made some interesting choices regarding a physical object,0,negative,Sarcasm,negative,Electronics,14,13,medium,0,1,0,en,negative,positive,0.4019,0.213,0.787,0.0,negative,0.7516512274742126,-0.7516512274742126
2932,i guess this specific model turned into modern art instead of the laws of physics take it or leave it wow,i guess this specific model turned into modern art instead of the laws of physics take it or leave it,0,negative,Sarcasm,negative,Clothing,21,20,long,0,1,0,en,negative,negative,-0.0516,0.0,0.938,0.062,negative,0.998784601688385,-0.998784601688385
2934,the design team successfully functions as the laws of physics fascinating yeah,the design team successfully functions as the laws of physics,0,negative,Frustration,negative,Sports & Outdoors,12,10,medium,4,1,0,en,negative,positive,0.4939,0.262,0.738,0.0,positive,0.9997819066047668,0.9997819066047668
2936,look the engineers has a very unique way of ignoring basic usability end of story hmm,look the engineers has a very unique way of ignoring basic usability end of story,0,negative,Frustration,negative,Clothing,16,15,long,0,1,0,en,negative,negative,-0.4019,0.0,0.828,0.172,negative,0.9980307221412659,-0.9980307221412659
2937,The entire thing made some interesting choices regarding a paperweight Oh well wow 819,the entire thing made some interesting choices regarding a paperweight oh well 819,0,negative,Sarcasm,negative,Sports & Outdoors,14,13,medium,1,1,0,en,negative,positive,0.5859,0.324,0.676,0.0,positive,0.7877315282821655,0.7877315282821655
2939,Listen The design team has a very unique way of ignoring basic usability wow,listen the design team has a very unique way of ignoring basic usability,0,negative,Disappointment,negative,Clothing,14,13,medium,2,1,0,en,negative,negative,-0.4019,0.0,0.803,0.197,negative,0.9937170743942261,-0.9937170743942261
2940,the design team met my absolute lowest expectations for a paperweight just putting it out there lol,the design team met my absolute lowest expectations for a paperweight just putting it out there,0,negative,Disappointment,negative,Home & Kitchen,17,16,long,0,1,0,en,negative,negative,-0.3818,0.0,0.843,0.157,negative,0.8349958658218384,-0.8349958658218384
2941,The entire thing made some interesting choices regarding a paperweight Fascinating .,the entire thing made some interesting choices regarding a paperweight,0,negative,Disappointment,negative,Automotive,12,10,medium,4,1,0,en,negative,positive,0.4019,0.252,0.748,0.0,positive,0.9889145493507385,0.9889145493507385
2942,Okay The entire thing successfully functions as th elaws of physics Oh well,okay the entire thing successfully functions as th elaws of physics oh well,0,negative,Sarcasm,negative,Electronics,13,13,medium,0,1,0,en,negative,positive,0.7351,0.419,0.581,0.0,positive,0.9994290471076965,0.9994290471076965
2943,honestly this specific model successfully functions as the laws of physics yeah,honestly this specific model successfully functions as the laws of physics,0,negative,Disappointment,negative,Sports & Outdoors,12,11,medium,0,1,0,en,negative,positive,0.7351,0.408,0.592,0.0,positive,0.9995597004890442,0.9995597004890442
2944,If im being real This specific model turned into modern rat instead of doing what it should Whatever,if im being real this specific model turned into modern rat instead of doing what it should,0,negative,Frustration,negative,Automotive,18,17,long,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9993189573287964,-0.9993189573287964
2945,so  the entire thing met my absolute lowest expectations for a physical object take it or leave it tbh,so the entire thing met my absolute lowest expectations for a physical object take it or leave it,0,negative,Frustration,negative,Electronics,19,18,long,0,1,0,en,negative,negative,-0.4215,0.0,0.798,0.202,negative,0.99518883228302,-0.99518883228302
2946,Bruh This specific model turned inot modern art instead of doing what it should Fascinating lol,this specific model turned inot modern art instead of doing what it should,0,negative,Frustration,negative,Home & Kitchen,16,13,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9976896047592163,-0.9976896047592163
2947,the engineers has a very unique way of ignoring the laws of physics take it or leave it !!,the engineers has a very unique way of ignoring the laws of physics take it or leave it,0,negative,Disappointment,negative,Clothing,19,18,long,1,1,0,en,negative,negative,-0.4404,0.0,0.794,0.206,negative,0.9914765954017639,-0.9914765954017639
2948,Okay This specific model has a very unique way of ignoring a paperweight Make of that what you will lol,okay this specific model has a very unique way of ignoring a paperweight make of that what you will,0,negative,Disappointment,negative,Clothing,20,19,long,5,1,0,en,negative,negative,-0.2023,0.097,0.765,0.138,negative,0.9932790398597717,-0.9932790398597717
2949,well the engineers has a very unique way of ignoring doing what it should oh well wow,well the engineers has a very unique way of ignoring doing what it should oh well,0,negative,Sarcasm,negative,Automotive,17,16,long,5,1,0,en,negative,positive,0.128,0.222,0.635,0.143,negative,0.9967902302742004,-0.9967902302742004
2950,Ok so This item has a very unique way of ignoring basic usability Take it or leave it !!,ok so this item has a very unique way of ignoring basic usability take it or leave it,0,negative,Disappointment,negative,Sports & Outdoors,19,18,long,0,1,0,en,negative,negative,-0.1779,0.109,0.697,0.194,negative,0.9953550100326538,-0.9953550100326538
2951,wow the entire thing made some interesting choices regarding a physical object oh well,the entire thing made some interesting choices regarding a physical object oh well,0,negative,Frustration,negative,Electronics,14,13,medium,5,1,0,en,negative,positive,0.5859,0.324,0.676,0.0,positive,0.9955436587333679,0.9955436587333679
2952,I guess The entire thing turned into modern art instead of a physical object Cheers,i guess the entire thing turned into modern art instead of a physical object,0,negative,Disappointment,negative,Electronics,15,14,medium,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9992250204086304,-0.9992250204086304
2953,Look  The design team turned into modern art instead of a physical object Make of that what you will yeah,look the design team turned into modern art instead of a physical object make of that what you will,0,negative,Disappointment,negative,Electronics,20,19,long,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9913274645805359,-0.9913274645805359
2954,Ok so This clothing successfully functions as a paperweight End of story tbh,ok so this clothing successfully functions as a paperweight end of story,0,negative,Sarcasm,negative,Clothing,13,12,medium,0,1,0,en,negative,positive,0.6872,0.386,0.614,0.0,positive,0.999037504196167,0.999037504196167
2956,The  engineers met my absolute lowest expectations for basic usabiilty Yup !!,the engineers met my absolute lowest expectations for basic usabiilty,0,negative,Sarcasm,negative,Home & Kitchen,12,10,medium,0,1,0,en,negative,negative,-0.3818,0.0,0.776,0.224,negative,0.9922175407409668,-0.9922175407409668
2958,Well The engineers successfully functions as a physical object End of story hmm,well the engineers successfully functions as a physical object end of story,0,negative,Frustration,negative,Sports & Outdoors,13,12,medium,0,1,0,en,negative,positive,0.6486,0.371,0.629,0.0,positive,0.9995977282524109,0.9995977282524109
2959,wow the entire thing has a very unique way of ignoring basic usability just putting it out there hmm,the entire thing has a very unique way of ignoring basic usability just putting it out there,0,negative,Frustration,negative,Automotive,19,17,long,0,1,0,en,negative,negative,-0.4019,0.0,0.847,0.153,negative,0.9987962245941162,-0.9987962245941162
2960,Listen This gadget successfully functions as the laws of physics yeah,listen this gadget successfully functions as the laws of physics,0,negative,Sarcasm,negative,Electronics,11,10,medium,0,1,0,en,negative,positive,0.4939,0.262,0.738,0.0,positive,0.9995915293693542,0.9995915293693542
2961,Okay The engineers has a very unique way of ignoring doing what it should lol,okay the engineers has a very unique way of ignoring doing what it should,0,negative,Frustration,negative,Electronics,15,14,medium,1,1,0,en,negative,negative,-0.2023,0.122,0.705,0.173,negative,0.9935370087623596,-0.9935370087623596
2962,Bruh The engineers successfully functions as basic usability Just putting it out there yeah,the engineers successfully functions as basic usability just putting it out there,0,negative,Sarcasm,negative,Automotive,14,12,medium,0,1,0,en,negative,positive,0.4939,0.225,0.775,0.0,positive,0.9955778121948242,0.9955778121948242
